""	"RW1"	"RW2"	"RW3"	"RW4"	"RW5"	"RW6"	"RW7"
"Tnni2"	0	0.131778498575416	0	0.141065380258151	0	0	0
"Lsp1"	0.78752309372448	0.860971514736364	0.303268802079544	0.307790327564999	0.316017697615038	0.505648764494151	0.409505086264956
"Prr33"	0.254710074434143	0.183729716900222	0.0236012575924154	0.0468934762232541	0.0249607881612309	0.0499197225987464	0.108666480902225
"Tnnt3"	0	0.0831183692000215	0	0.0469529509633153	0	0	0
"Mrpl23"	1.67162394655102	1.65982063730961	1.81992985023167	1.85486323273093	1.78867641171098	1.76759658019733	1.67867789536845
"Nctc1"	0	0	0.0251147749668479	0	0.0265588545934794	0	0
"H19"	0	0	0	0	0	0.0252078904526319	0
"Mir675"	0	0	0	0	0	0	0
"Igf2"	0.178199789951233	0.192621171760591	0.177007924784153	0.0833240950162179	0.086170656640739	0.0401418358936624	0.236344107469343
"Mir483"	0	0	0	0	0	0	0
"Igf2os"	0.0107180724099529	0.0209771977095379	0.0112492264506518	0	0	0	0.0114504760317811
"Ins2"	0	0	0	0	0	0	0
"Th"	0	0	0	0	0	0	0
"Ascl2"	0.136815612669108	0.0594427728373656	0.0910805978925428	0.385455399632306	0.219874205637815	0.246350159416917	0.0638493843298573
"Tspan32"	0.100894739073082	0.280222345881196	0	0	0	0.113784468460984	0.0568342022434954
"R74862"	0.589459842789168	0.568857515031565	0.328047032119089	0.45377485468253	0.469315033885562	0.456885245188035	0.50947133312874
"Cd81"	1.92494497376333	1.96473132786698	1.94352661292769	1.94744541666061	1.92532781774549	1.94275968399051	1.9320261784442
"Tssc4"	1.4898037002575	1.52039196619	1.32708826923399	1.34832183251035	1.35279189733317	1.41188807444678	1.37155905292686
"Trpm5"	0.0449129344153438	0.0228188412231738	0	0	0.0255525596832337	0.0262849524842503	0
"Kcnq1"	0.0167885163201534	0.0326438231476747	0.034542255000769	0	0	0	0.0179272539480359
"Kcnq1ot1"	0.278098065443707	0.128501499471433	0.250024853668762	0.231491696299349	0.273475402850843	0.386597180506026	0.134364408709614
"4933417O13Rik"	0	0	0	0	0	0	0
"Cdkn1c"	0	0.0256654733866287	0	0.0783542427849542	0.028729088975071	0.0295494703263737	0.0781647829324907
"Slc22a18"	0.534209815254962	0.438376057136869	0.430613283774506	0.436264795718715	0.314114498441781	0.479569233316847	0.712503123419332
"Phlda2"	0.065201398711667	0	0	0.129472013047779	0.133668801377884	0.192171192213769	0
"Nap1l4"	1.80241361104865	1.83095220213087	1.6926216080585	1.73669225258345	1.71158192477014	1.64884638799884	1.76505158137404
"Cars"	1.80079911332729	1.74764166802591	1.88647529068223	1.92192184039006	1.91138838186823	1.89669141255796	1.87510350194067
"Mir7064"	0	0	0	0.725440437722244	0.843169524044032	0.609877100397042	0.386370085540013
"Tnfrsf26"	0.215277259634187	0.224045617166438	0.0829926763696611	0.307885547756233	0.103006891096494	0.227615911589275	0.180282943347588
"Tnfrsf22"	1.53157974503393	1.53411493045502	1.46069140389087	1.58255593640536	1.55167129357344	1.397607251787	1.63146504328435
"Tnfrsf23"	1.73074342919171	1.78124880433866	1.73314390114753	1.82666252812447	1.80566754718281	1.71753097327497	1.8381740686414
"Osbpl5"	1.47910663300761	1.49556574930344	1.42433714251597	1.45498180080811	1.40843139317653	1.42824620721125	1.47072290774101
"Mrgprg"	0	0	0	0.0294994101840463	0	0	0
